,acousticness,album_uri,analysis_url,artist,available_markets,danceability,disc_number,duration_ms_x,duration_ms_y,energy,explicit,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,release_date,speechiness,tempo,time_signature,track_number,uri,valence
280,0.298,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/6IobkN44Tc6mmdcZvAVXUz,Taylor Swift,['MX'],0.726,1,205853,205853,0.757,False,https://api.spotify.com/v1/tracks/6IobkN44Tc6mmdcZvAVXUz,6IobkN44Tc6mmdcZvAVXUz,0.0,False,0,0.0934,-6.663,1,Stay Stay Stay,37,,2012-10-22,0.0239,100.098,4,9,spotify:track:6IobkN44Tc6mmdcZvAVXUz,0.925
281,0.0472,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/42UlriTopMxIsb9j3Lhw1i,Taylor Swift,['MX'],0.503,1,299013,299013,0.459,False,https://api.spotify.com/v1/tracks/42UlriTopMxIsb9j3Lhw1i,42UlriTopMxIsb9j3Lhw1i,5.05e-06,False,2,0.101,-7.024,1,The Last Time,41,,2012-10-22,0.0268,94.013,4,10,spotify:track:42UlriTopMxIsb9j3Lhw1i,0.121
282,0.0162,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/3G6ottG6o476AhmSqh8NM3,Taylor Swift,['MX'],0.612,1,202960,202960,0.819,False,https://api.spotify.com/v1/tracks/3G6ottG6o476AhmSqh8NM3,3G6ottG6o476AhmSqh8NM3,0.000887,False,9,0.0976,-6.67,1,Holy Ground,36,,2012-10-22,0.0809,157.032,4,11,spotify:track:3G6ottG6o476AhmSqh8NM3,0.605
283,0.623,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/3BxQB9K4iN9qCShCN8t798,Taylor Swift,['MX'],0.626,1,284866,284867,0.342,False,https://api.spotify.com/v1/tracks/3BxQB9K4iN9qCShCN8t798,3BxQB9K4iN9qCShCN8t798,0.0371,False,7,0.0838,-12.352,1,Sad Beautiful Tragic,36,,2012-10-22,0.0293,129.978,3,12,spotify:track:3BxQB9K4iN9qCShCN8t798,0.232
284,0.0315,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/3JUqgQMYBc33ox8Jr4hvWV,Taylor Swift,['MX'],0.706,1,240266,240267,0.512,False,https://api.spotify.com/v1/tracks/3JUqgQMYBc33ox8Jr4hvWV,3JUqgQMYBc33ox8Jr4hvWV,0.0,False,4,0.132,-7.573,1,The Lucky One,35,,2012-10-22,0.0366,117.934,4,13,spotify:track:3JUqgQMYBc33ox8Jr4hvWV,0.51
285,0.341,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/2uTPsKM2XaWCNkpLmTPOHx,Taylor Swift,['MX'],0.624,1,245413,245413,0.474,False,https://api.spotify.com/v1/tracks/2uTPsKM2XaWCNkpLmTPOHx,2uTPsKM2XaWCNkpLmTPOHx,2.39e-06,False,6,0.335,-6.63,1,Everything Has Changed,48,,2012-10-22,0.0284,80.018,4,14,spotify:track:2uTPsKM2XaWCNkpLmTPOHx,0.455
286,0.0183,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/2eNP8ISsxC6uSAvDZJjO2H,Taylor Swift,['MX'],0.646,1,220600,220600,0.783,False,https://api.spotify.com/v1/tracks/2eNP8ISsxC6uSAvDZJjO2H,2eNP8ISsxC6uSAvDZJjO2H,0.000492,False,9,0.187,-5.744,1,Starlight,35,,2012-10-22,0.0409,126.009,4,15,spotify:track:2eNP8ISsxC6uSAvDZJjO2H,0.645
287,0.225,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/3Fr4u1hENJswlzKS7yXzk3,Taylor Swift,['MX'],0.52,1,239426,239427,0.537,False,https://api.spotify.com/v1/tracks/3Fr4u1hENJswlzKS7yXzk3,3Fr4u1hENJswlzKS7yXzk3,4.33e-06,False,7,0.138,-8.28,1,Begin Again,45,,2012-10-22,0.0275,78.919,4,16,spotify:track:3Fr4u1hENJswlzKS7yXzk3,0.367
288,0.17,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/4BeGyA5qyF4LpYDqCqg34s,Taylor Swift,['MX'],0.614,1,286613,286613,0.511,False,https://api.spotify.com/v1/tracks/4BeGyA5qyF4LpYDqCqg34s,4BeGyA5qyF4LpYDqCqg34s,5.21e-06,False,7,0.1,-7.227,1,The Moment I Knew,36,,2012-10-22,0.0319,125.958,4,17,spotify:track:4BeGyA5qyF4LpYDqCqg34s,0.256
289,0.00498,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/4KiDinOqlkARDYvoUOrl0j,Taylor Swift,['MX'],0.491,1,223920,223920,0.565,False,https://api.spotify.com/v1/tracks/4KiDinOqlkARDYvoUOrl0j,4KiDinOqlkARDYvoUOrl0j,4.29e-06,False,4,0.104,-6.321,1,Come Back... Be Here,36,,2012-10-22,0.0266,79.93,4,18,spotify:track:4KiDinOqlkARDYvoUOrl0j,0.219
290,0.322,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/675noegCrNWR2Ljtk9QZkx,Taylor Swift,['MX'],0.731,1,220840,220840,0.589,False,https://api.spotify.com/v1/tracks/675noegCrNWR2Ljtk9QZkx,675noegCrNWR2Ljtk9QZkx,0.0,False,5,0.141,-5.884,1,Girl At Home,33,,2012-10-22,0.0283,125.073,4,19,spotify:track:675noegCrNWR2Ljtk9QZkx,0.648
291,0.191,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/65MnCXTmiTClcW0bOJemeY,Taylor Swift,['MX'],0.822,1,240266,240267,0.611,False,https://api.spotify.com/v1/tracks/65MnCXTmiTClcW0bOJemeY,65MnCXTmiTClcW0bOJemeY,0.00012,False,2,0.121,-8.168,1,Treacherous - Original Demo Recording,30,,2012-10-22,0.034,109.965,4,20,spotify:track:65MnCXTmiTClcW0bOJemeY,0.555
292,0.108,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/68hMqwandHPBP4kipWDbNv,Taylor Swift,['MX'],0.679,1,227080,227080,0.903,False,https://api.spotify.com/v1/tracks/68hMqwandHPBP4kipWDbNv,68hMqwandHPBP4kipWDbNv,0.000301,False,1,0.0697,-4.594,0,Red - Original Demo Recording,33,,2012-10-22,0.037,125.005,4,21,spotify:track:68hMqwandHPBP4kipWDbNv,0.612
293,0.65,spotify:album:3wIMFmK0VylpfH0tm6nEeU,https://api.spotify.com/v1/audio-analysis/07aw0Q2R2SP1UIlVSeNGfP,Taylor Swift,['MX'],0.626,1,323080,323080,0.116,False,https://api.spotify.com/v1/tracks/07aw0Q2R2SP1UIlVSeNGfP,07aw0Q2R2SP1UIlVSeNGfP,0.000236,False,7,0.125,-15.807,1,State Of Grace - Acoustic Version,32,,2012-10-22,0.0305,104.709,4,22,spotify:track:07aw0Q2R2SP1UIlVSeNGfP,0.0665
294,3.12e-05,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/7r7RyzNBFfTRH9NRVBrFhJ,Taylor Swift,['JP'],0.545,1,298070,298071,0.885,False,https://api.spotify.com/v1/tracks/7r7RyzNBFfTRH9NRVBrFhJ,7r7RyzNBFfTRH9NRVBrFhJ,0.896,False,9,0.0926,-7.445,1,State Of Grace - Karaoke Version,0,,2012-10-22,0.0357,129.981,4,1,spotify:track:7r7RyzNBFfTRH9NRVBrFhJ,0.204
295,0.00156,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/1AjXK5Gi1kkMRYGBjALDMr,Taylor Swift,['JP'],0.614,1,223698,223699,0.858,False,https://api.spotify.com/v1/tracks/1AjXK5Gi1kkMRYGBjALDMr,1AjXK5Gi1kkMRYGBjALDMr,0.471,False,1,0.0911,-6.24,0,Red - Karaoke Version,0,,2012-10-22,0.0312,124.989,4,2,spotify:track:1AjXK5Gi1kkMRYGBjALDMr,0.698
296,0.00491,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/4wZTdfvAQRf3azGSLhNY9H,Taylor Swift,['JP'],0.685,1,243643,243643,0.644,False,https://api.spotify.com/v1/tracks/4wZTdfvAQRf3azGSLhNY9H,4wZTdfvAQRf3azGSLhNY9H,0.498,False,2,0.147,-10.154,1,Treacherous - Karaoke Version,0,,2012-10-22,0.0258,110.001,4,3,spotify:track:4wZTdfvAQRf3azGSLhNY9H,0.388
297,0.000774,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/4EwrLjUsIF0PINB6sLZj3l,Taylor Swift,['JP'],0.685,1,220852,220853,0.355,False,https://api.spotify.com/v1/tracks/4EwrLjUsIF0PINB6sLZj3l,4EwrLjUsIF0PINB6sLZj3l,0.021,False,3,0.0455,-8.908,0,I Knew You Were Trouble. - Karaoke Version,0,,2012-10-22,0.0438,77.018,4,4,spotify:track:4EwrLjUsIF0PINB6sLZj3l,0.511
298,0.00702,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/3To1MBLD7WqFoWEeiLDBzq,Taylor Swift,['JP'],0.595,1,330766,330767,0.644,False,https://api.spotify.com/v1/tracks/3To1MBLD7WqFoWEeiLDBzq,3To1MBLD7WqFoWEeiLDBzq,0.733,False,0,0.147,-10.016,1,All Too Well - Karaoke Version,0,,2012-10-22,0.0282,93.016,4,5,spotify:track:3To1MBLD7WqFoWEeiLDBzq,0.268
299,9.19e-05,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/5BIHTqXmBBdfdScTVyzUts,Taylor Swift,['JP'],0.628,1,233003,233004,0.707,False,https://api.spotify.com/v1/tracks/5BIHTqXmBBdfdScTVyzUts,5BIHTqXmBBdfdScTVyzUts,0.762,False,7,0.0604,-8.142,1,22 - Karaoke Version,0,,2012-10-22,0.0313,104.013,4,6,spotify:track:5BIHTqXmBBdfdScTVyzUts,0.718
300,0.015,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/47D2v5qxq9BFVQV1cH5P8w,Taylor Swift,['JP'],0.582,1,245451,245452,0.499,False,https://api.spotify.com/v1/tracks/47D2v5qxq9BFVQV1cH5P8w,47D2v5qxq9BFVQV1cH5P8w,0.743,False,4,0.137,-9.327,1,I Almost Do - Karaoke Version,0,,2012-10-22,0.0308,146.046,4,7,spotify:track:47D2v5qxq9BFVQV1cH5P8w,0.171
301,0.000104,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/6t9JL24FVFzXtpLlp6x5tZ,Taylor Swift,['JP'],0.595,1,194706,194707,0.573,False,https://api.spotify.com/v1/tracks/6t9JL24FVFzXtpLlp6x5tZ,6t9JL24FVFzXtpLlp6x5tZ,0.732,False,7,0.0466,-8.462,1,We Are Never Ever Getting Back Together - Karaoke Version,1,,2012-10-22,0.0373,85.988,4,8,spotify:track:6t9JL24FVFzXtpLlp6x5tZ,0.54
302,0.151,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/6qOF7qaj6vWfBIDyaUfFvP,Taylor Swift,['JP'],0.629,1,207693,207694,0.824,False,https://api.spotify.com/v1/tracks/6qOF7qaj6vWfBIDyaUfFvP,6qOF7qaj6vWfBIDyaUfFvP,0.432,False,0,0.098,-8.493,1,Stay Stay Stay - Karaoke Version,0,,2012-10-22,0.0321,99.991,4,9,spotify:track:6qOF7qaj6vWfBIDyaUfFvP,0.714
303,0.00175,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/2mz69DJOIt4b1xxfxiJbBy,Taylor Swift,['JP'],0.464,1,301172,301172,0.427,False,https://api.spotify.com/v1/tracks/2mz69DJOIt4b1xxfxiJbBy,2mz69DJOIt4b1xxfxiJbBy,0.653,False,2,0.105,-9.951,1,The Last Time - Karaoke Version,0,,2012-10-22,0.0318,94.013,4,10,spotify:track:2mz69DJOIt4b1xxfxiJbBy,0.12
304,0.00333,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/6Bey6yUpkCDaIWotHLhbQm,Taylor Swift,['JP'],0.638,1,204688,204689,0.761,False,https://api.spotify.com/v1/tracks/6Bey6yUpkCDaIWotHLhbQm,6Bey6yUpkCDaIWotHLhbQm,0.773,False,1,0.088,-8.407,0,Holy Ground - Karaoke Version,0,,2012-10-22,0.0528,157.01,4,11,spotify:track:6Bey6yUpkCDaIWotHLhbQm,0.642
305,0.628,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/5yq6Ecb9LQvFS5rJCtPKLO,Taylor Swift,['JP'],0.669,1,286552,286553,0.354,False,https://api.spotify.com/v1/tracks/5yq6Ecb9LQvFS5rJCtPKLO,5yq6Ecb9LQvFS5rJCtPKLO,0.805,False,7,0.0803,-13.983,1,Sad Beautiful Tragic - Karaoke Version,0,,2012-10-22,0.0323,129.995,3,12,spotify:track:5yq6Ecb9LQvFS5rJCtPKLO,0.281
306,0.0083,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/7L0RPhAgKzWRLSxdtkrXFT,Taylor Swift,['JP'],0.827,1,242951,242952,0.399,False,https://api.spotify.com/v1/tracks/7L0RPhAgKzWRLSxdtkrXFT,7L0RPhAgKzWRLSxdtkrXFT,0.805,False,4,0.195,-10.853,1,The Lucky One - Karaoke Version,0,,2012-10-22,0.0616,117.983,4,13,spotify:track:7L0RPhAgKzWRLSxdtkrXFT,0.542
307,0.133,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/536W1zo5ngO1mOTRG8cg6G,Taylor Swift,['JP'],0.574,1,246807,246807,0.48,False,https://api.spotify.com/v1/tracks/536W1zo5ngO1mOTRG8cg6G,536W1zo5ngO1mOTRG8cg6G,0.729,False,6,0.345,-10.342,1,Everything Has Changed - Karaoke Version,0,,2012-10-22,0.065,80.077,4,14,spotify:track:536W1zo5ngO1mOTRG8cg6G,0.286
308,0.000623,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/5v18oNV2JRQwbnCHTWILdH,Taylor Swift,['JP'],0.609,1,220645,220645,0.669,False,https://api.spotify.com/v1/tracks/5v18oNV2JRQwbnCHTWILdH,5v18oNV2JRQwbnCHTWILdH,0.881,False,4,0.227,-7.887,1,Starlight - Karaoke Version,0,,2012-10-22,0.0305,126.015,4,15,spotify:track:5v18oNV2JRQwbnCHTWILdH,0.434
309,0.0547,spotify:album:63lVCnv8B30qedCiTlAc9J,https://api.spotify.com/v1/audio-analysis/6W7G1EvtEMkSJkQFnWnpu1,Taylor Swift,['JP'],0.473,1,237600,237600,0.526,False,https://api.spotify.com/v1/tracks/6W7G1EvtEMkSJkQFnWnpu1,6W7G1EvtEMkSJkQFnWnpu1,0.885,False,7,0.102,-10.588,1,Begin Again - Karaoke Version,0,,2012-10-22,0.0275,78.975,4,16,spotify:track:6W7G1EvtEMkSJkQFnWnpu1,0.362
310,3.62e-05,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/2CUK34XwIWbs6J4ZJ5cFdU,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.546,1,298070,298071,0.887,False,https://api.spotify.com/v1/tracks/2CUK34XwIWbs6J4ZJ5cFdU,2CUK34XwIWbs6J4ZJ5cFdU,0.893,False,4,0.0954,-7.433,1,State Of Grace - Karaoke Version,13,,2012-10-22,0.0358,129.979,4,1,spotify:track:2CUK34XwIWbs6J4ZJ5cFdU,0.207
311,0.00179,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/2tYdjm4wmx4LaxihipeFXC,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.618,1,223698,223699,0.859,False,https://api.spotify.com/v1/tracks/2tYdjm4wmx4LaxihipeFXC,2tYdjm4wmx4LaxihipeFXC,0.307,False,1,0.0894,-6.254,0,Red - Karaoke Version,16,,2012-10-22,0.0311,124.988,4,2,spotify:track:2tYdjm4wmx4LaxihipeFXC,0.678
312,0.00518,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/28d5SkpM2XwX3iDrOJE9JZ,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.693,1,243643,243643,0.63,False,https://api.spotify.com/v1/tracks/28d5SkpM2XwX3iDrOJE9JZ,28d5SkpM2XwX3iDrOJE9JZ,0.541,False,2,0.151,-10.148,1,Treacherous - Karaoke Version,12,,2012-10-22,0.0262,110.007,4,3,spotify:track:28d5SkpM2XwX3iDrOJE9JZ,0.383
313,0.000796,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/0gbBxe4PLriS6H3QijPsUq,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.683,1,220852,220853,0.36,False,https://api.spotify.com/v1/tracks/0gbBxe4PLriS6H3QijPsUq,0gbBxe4PLriS6H3QijPsUq,0.0399,False,3,0.0474,-8.903,0,I Knew You Were Trouble. - Karaoke Version,18,,2012-10-22,0.0459,77.02,4,4,spotify:track:0gbBxe4PLriS6H3QijPsUq,0.549
314,0.00723,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/3dWmDfq6hyHsJQG7BdGaWS,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.603,1,330766,330767,0.636,False,https://api.spotify.com/v1/tracks/3dWmDfq6hyHsJQG7BdGaWS,3dWmDfq6hyHsJQG7BdGaWS,0.741,False,0,0.147,-10.016,1,All Too Well - Karaoke Version,16,,2012-10-22,0.0282,93.01,4,5,spotify:track:3dWmDfq6hyHsJQG7BdGaWS,0.266
315,0.000119,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/0LBW7lkY7L8cQUXXB16bXO,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.631,1,233003,233004,0.692,False,https://api.spotify.com/v1/tracks/0LBW7lkY7L8cQUXXB16bXO,0LBW7lkY7L8cQUXXB16bXO,0.743,False,7,0.0622,-8.163,1,22 - Karaoke Version,15,,2012-10-22,0.0309,104.001,4,6,spotify:track:0LBW7lkY7L8cQUXXB16bXO,0.693
316,0.0133,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/2L3QJeJer1VeCLM7Belldq,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.588,1,245451,245452,0.495,False,https://api.spotify.com/v1/tracks/2L3QJeJer1VeCLM7Belldq,2L3QJeJer1VeCLM7Belldq,0.714,False,4,0.137,-9.332,1,I Almost Do - Karaoke Version,11,,2012-10-22,0.0299,146.084,4,7,spotify:track:2L3QJeJer1VeCLM7Belldq,0.171
317,0.000145,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/1DSPw5AERmvyd9peYG3D48,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.609,1,194706,194707,0.571,False,https://api.spotify.com/v1/tracks/1DSPw5AERmvyd9peYG3D48,1DSPw5AERmvyd9peYG3D48,0.784,False,7,0.0458,-8.478,1,We Are Never Ever Getting Back Together - Karaoke Version,16,,2012-10-22,0.0377,86.014,4,8,spotify:track:1DSPw5AERmvyd9peYG3D48,0.532
318,0.153,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/6c38bS1QsXCuqxycGAgoRH,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.637,1,207693,207694,0.815,False,https://api.spotify.com/v1/tracks/6c38bS1QsXCuqxycGAgoRH,6c38bS1QsXCuqxycGAgoRH,0.319,False,0,0.0981,-8.468,1,Stay Stay Stay - Karaoke Version,11,,2012-10-22,0.0321,99.993,4,9,spotify:track:6c38bS1QsXCuqxycGAgoRH,0.728
319,0.00162,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/3vM04liQIPwzatRCDvWvba,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.465,1,301172,301172,0.419,False,https://api.spotify.com/v1/tracks/3vM04liQIPwzatRCDvWvba,3vM04liQIPwzatRCDvWvba,0.651,False,2,0.105,-10.009,1,The Last Time - Karaoke Version,11,,2012-10-22,0.0328,94.016,4,10,spotify:track:3vM04liQIPwzatRCDvWvba,0.1
320,0.00331,spotify:album:7daMnnffzVSbNJj8Dy75Ev,https://api.spotify.com/v1/audio-analysis/1RHdL2SIWNrv5uChsGuHWP,Taylor Swift,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DO', 'EC', 'EE', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'UY', 'VN', 'ZA']",0.636,1,204688,204689,0.761,False,https://api.spotify.com/v1/tracks/1RHdL2SIWNrv5uChsGuHWP,1RHdL2SIWNrv5uChsGuHWP,0.739,False,4,0.0872,-8.407,1,Holy Ground - Karaoke Version,11,,2012-10-22,0.0521,157.053,4,11,spotify:track:1RHdL2SIWNrv5uChsGuHWP,0.639
